filename	article	dokujo-tsushin	it-life-hack	kaden-channel	livedoor-homme	movie-enter	peachy	smax	sports-watch	topic-news
smax-6615071.txt	気に入るスマホケースやアクセサリーが見つかる！ 5/30(水)〜6/1(金)の3日間に渡って東京ビッグサイトで開催されている「WIRELESS JAPAN 2012（ワイヤレス ジャパン 2012）」の中でスマートフォンケースやアクセサリーを販売しているRASTA BANANAが出展していたので気になる人気売れ筋商品などをチェックしてみたいと思います。 携帯電話等のモバイル通信機器に関連するケースや周辺アクセサリーの商品を作成、販売している株式会社ラスタバナナ／テレホンリースは全国の量販店での年間販売台数第1位のベンダーを表彰する賞となっている「BCN AWARD」のスマートフォンアクセサリー部門で2年連続最優秀賞を受賞しています。スマートフォンアクセサリーの老舗ともいえるのではないでしょうか。 ブース内の展示数はかなり多く、その中でも人気売れ筋商品を聞いてきましたので紹介したいと思います。 RASTA BANANAのブースは明るくて目を引くディスプレイになっていました。ところ狭しとケースやアクセサリー、周辺機器が展示されていて見ているだけでも楽しむことができます。 通路側には「RASTA BANANA×cherishdoll」女の子の好きな可愛いを集めた新生ブランドのコラボケースがあり華やかになっています。女子力アップとなるべく、ジュエリーのようなケースやキラキラ輝く花柄ラメケースの展示となっています。 ブース中央に一際目立つようにディスプレイされているのはRASTA BANANAイチオシ商品の「cover you」 iPhone4／4S専用のデザインカバーとなっていて、ラインナップは随時更新されるとのこと。欲しい商品をさらに探しやすくするためにキラキラや動物、ハートなどのデザインカテゴリ別検索ができるようになっていて、多種多用なコラボレーションカバーも豊富にあり、嬉しい送料無料となっています。 店頭ではなかなか好みのデザインケースに出会えなかった。そんな方にこそ是非、欲しい、気に入るケースを見つけてほしいとのことです。 ・スマートフォン専用デザインカバーを探したい→「カバーユー」で検索！ ・携帯電話。やアクセサリーを探したい→「飾り屋　楽天」「飾り屋　Yahoo!」で検索！ カバーケースだけでも機種別に豊富なデザインや色から選ぶことができ、価格もリーズナブルになっていますのでじっくり欲しいケースやアクセサリー、便利グッズを探してみてはいかがでしょうか。 記事執筆：にゃんこ ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・ワイヤレスジャパン 2012	0	0	0	0	0	0	1	0	0
smax-6615161.txt	派手さはないがイイ仕事をする、いぶし銀な魅力たっぷりのPHSが登場です 既報通り、ウィルコムとソフトバンクモバイルは29日、2012年夏以降に発売する予定の新モデル「ソフトバンクモバイル・ウィルコム新商品発表会 2012 Summer」を開催し、WX01Kをベースにアクティブシニア層（定義としては大体50歳くらいから60代半ばくらいの元気な中高年層）向けに調整と機能追加を行った折りたたみ型PHSの「Casablanca WX05K」（京セラ製）が発表されました。発売は2012年6月7日予定。 WX05Kは前述の通りWX01Kをベースに調整を加えられた端末で、ターゲット世代をアクティブシニア層に向けたことで「敢えて外した機能」と「新たに加えた機能」があります。 発表会場にて実機の展示がありましたので紹介します。 ■本体カラーが違うとこうも印象が変わる ペットネームのCasablanca（カサブランカ；女王の異名を持つユリの花の一種）からして、独特な印象を受ける本機。 基本スペックや外装そのものはWX01Kと共通のものとなっており、WX01Kのカラーバリエーションと受け取った場合はさほどではないかもしれませんが、WX05Kを一つの端末として考えると用意された3色は非常に渋い選択となっています。筆者は特にオーシャンブルーにどことないゴージャスさを感じてしまいました。 本体カラーはファインシルバー・オーシャンブルー・テンダーローズの3色 サイズは外形が108mm×50mm×13.6mm（折りたたみ時の高さ・幅・厚さ）、重量は約109gでWebブラウザはフルブラウザ対応のNetFrontを採用。 WX01K同様にライトメール・Ｅメール・赤外線通信・Flash・JAVAにPHSモデムなどの機能が揃っていますが、アクティブシニア層はかえってあると面倒であろうとのことで、ウィルコムウィジェットは「敢えて」外してあるそうです。 表面と裏面 表面には0.9インチのサブディスプレイが、裏面には撮影用ライト付き約300万画素CMOSのカメラと赤外線ユニットがあります。 右側面（下）と左側面（上） 右側面には撮影用シャッターとボイスメモ用のボタンが、左側面には角型マイク＆イヤフォンジャックとmicroUSB端子があります。 左側面の端子部のカバーを開いたところ 天面と底面（折りたたみ時） 天面側には左側面側につながっているストラップホールがあります。 ■WX05Kに新規実装された機能 デザインやカラーを除いたWX05KとWX01Kの外観的な違いにテンキーのデザインと使い勝手がリファインされている部分があります。 端末を開いたところ。 テンキーの文字そのものが大きくなっているほか、WX01Kにくらべてボタンの膨らみがはっきりとしており押しやすさや滑りにくさが向上しています。 通話面としてはくぐもった声や小さい声などを補正して聴き取りやすくしてくれる「ゆっくり通話」「はっきり通話」機能の追加。 この他にも老眼の人にも使いやすくするために、WX01Kの最大設定よりも更に大きなフォントを設定で変更できます。 機能の取捨選択と「誰とでも定額を使いたいけど、使うからにはデザインや使いやすさにも拘りたい」というニーズにしっかりと答えてくれそうな、「京ぽんシニア」とも言えそうな端末です。 記事執筆：河童丸 ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・Casablanca WX05K紹介ページ	0	0	0	0	0	0	1	0	0
smax-6615304.txt	6月からさらに便利になるそうですよ！ 国内最大級の携帯電話や無線技術に関連したイベント「WIRELESS JAPAN 2012（ワイヤレス ジャパン 2012）」が2012年5月30日（水）〜6月1日（金）の3日間に渡って東京ビッグサイトの西3・4ホールおよび会議棟で開催されています。 今回はNTTコミュニケーションズブースにてスマートフォン向けIP電話サービスのひとつである「050Plus」の新機能が展示されていましたので紹介したいと思います。 050Plusというのは、インターネット回線を利用することで安価に通話ができるIP電話（VoIP）サービスで、月額315円で回線を維持することができます。 最大の特徴としては、通話料が安価であること。050Plusや指定IP電話サービス宛てへの発信は無料、固定電話への発信は3分8.4円、携帯電話への発信も1分16.8円と、通常の携帯電話契約と比べても安価なのがわかると思います。 050Plusを利用できる機器は、AndroidおよびiOS（iPhoneなど）、PCです。 NTTコミュニケーションズブースでは、050Plusのイメージカラーであるブラックをメインとしたブースで同サービスを中心に紹介していました。 その中でも目を引いたのが、「Bluetoothに対応します」というものと、「英語への言語変更が可能に」という点です。 今まではBluetooth非対応、バイリンガル非対応というものでしたが、それが改善されるというものなのです。 説明員によると、まず6月にもAndroid向けをアプリバージョンアップで対応し、その後iOSにも対応していくとのこと。 アプリバージョンアップによりBluetooth対応と英語対応は同時に行われるそうです。 筆者も展示してある端末でBluetooth通話を体験してみたのですが、Bluetooth子機とスマートフォン本体をかなり近づけないと聞こえない上に、音質もかなり悪いものだと感じました。 これは説明員によると、ワイヤレスジャパン会場に無数の電波が飛び交っておりそれの影響ではないかとのことで、普段利用をする分には十分な音質だということです。 また、タブレットには英語切り替え済みのアプリも展示されていました。通話には向いていないが、大容量バッテリーを登載したタブレット端末に050Plusをインストールするとバッテリーを気にせずに通話ができるのではないかとのことです。 他には、スマートフォンでは無いiPod Touchに050Plusをインストールし、自宅の電話として利用するというデモも行っていました。実際に筆者のスマートフォンからiPod Touchに電話してみたのですが着信、通話とも可能でした。 050Plus以外にも忙しい朝を支援するアプリ「朝コレ」や、従来より提供している「OCN家計簿」「OCNメールコンシェル」といった無料サービスの紹介も行われていました。 電話代が高額になりがちなスマートフォンでの通話を快適に利用できる050Plusは、筆者も利用していますがなかなか使えるサービスではないかと思います。 ただし、音質や遅延の関係上現状では固定インターネット網でのWi-Fi環境下で利用するのが望ましいと思いますので、このあたりは今後改善を期待したいところです。 記事執筆：ホセ（布施繁樹） ワイヤレスジャパン 2012 ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・本日開幕！国内最大の携帯電話関連イベント「WIRELESS JAPAN 2012」の主要ブースをまとめてチェック【レポート】 - S-MAX - ライブドアブログ ・本日開幕！WIRELESS JAPAN 2011の主要ブースをチェック！【イベントレポート】 - S-MAX - ライブドアブログ ・ワイヤレスジャパン2010で触った！京セラ製初のAndroid OS搭載のスマートフォン「Zio」 - S-MAX - ライブドアブログ ・【スマートフォンやケータイも盛りたくさん！「CEATEC JAPAN 2010」特集】 - S-MAX - ライブドアブログ ・ワイヤレスジャパン2012 ・WIRELESSJAPAN （WIRELESS_JAPAN） on Twitter	0	0	0	0	0	0	1	0	0
smax-6615814.txt	各種割引キャンペーンが延長！ NTTドコモは1日、先月末で終了を予定していたデビュー割などの各種割引キャンペーンについてそれぞれ延長することを同社のWebページ「キャンペーン・イベント情報 | NTTドコモ」にて案内しています。 2012年5月31日（木）までで終了を予定していたキャンペーンは、「ドコモへお乗り換えの方向けのおトクな割引実施中！」や「デビュー割」、「デビュー割フォトパネル」、「セット割タブレット」、「セット割データカード・ルーター」、「セット割フォトパネル」、「人気のスマホが大幅プライスダウン」、「ご愛顧割」、「キャッシュバック」、「スマートフォンあんしん遠隔サポート 月額料金無料キャンペーン」といったもの。 このうちスマートフォンあんしん遠隔サポート 月額料金無料キャンペーン以外はすでにキャンペーンを延長することが記載されています。 なお、従来の他社からドコモへのMNPによって利用できたドコモへお乗り換えの方向けのおトクな割引実施中！による月々サポートの増額は機種を問わず最大50,400円（月2,100円×24回）でしたが、2012年6月1日（金）からは機種ごとに金額が設定されるとのことです。 各種割引キャンペーンの延長期間は以下の通り。 ■人気のスマホが大幅プライスダウン http://www.nttdocomo.co.jp/campaign_event/price_down/index.html 〜2012年7月31日（火）まで延長 ■ドコモへお乗り換えの方向けのおトクな割引実施中！ http://www.nttdocomo.co.jp/campaign_event/change/index.html 〜2012年7月31日（火）まで延長 ■セット割タブレット http://www.nttdocomo.co.jp/campaign_event/set_discount_tablet/index.html 〜2012年7月31日（火）まで延長 ■セット割データカード・ルーター http://www.nttdocomo.co.jp/campaign_event/set_discount_data/index.html 〜2012年7月31日（火）まで延長 ■セット割フォトパネル http://www.nttdocomo.co.jp/campaign_event/set_photo/index.html 〜2012年7月31日（火）まで延長 ■デビュー割 http://www.nttdocomo.co.jp/campaign_event/debut/index.html 〜2012年6月17日（日曜）まで延長 ■デビュー割フォトパネル http://www.nttdocomo.co.jp/campaign_event/debut_photo/index.html 〜2012年7月31日（火）まで延長 ■ご愛顧割 http://www.nttdocomo.co.jp/campaign_event/goaiko/index.html 〜2012年7月31日（火）まで延長 ■キャッシュバック http://www.nttdocomo.co.jp/campaign_event/cashback/index.html 〜2012年8月31日（金曜）まで延長 ■スマートフォンあんしん遠隔サポート 月額料金無料キャンペーン http://www.nttdocomo.co.jp/campaign_event/remote/index.html なお、ドコモへお乗り換えの方向けのおトクな割引実施中！キャンペーンによる機種ごとの月々サポート増額の金額については、参考までにドスパラ大阪・なんば店のWebページ「【docomo】限定スマートフォン・タブレットキャンペーン【6/1更新】｜ドスパラなんば店」に一部機種のMNPによる月々サポート額が掲載されており、例えば、GALAXY Note SC-05Dの場合に、新規・機種変更の場合で月々サポートが月額2,310円ですが、MNPの場合で月額3,255円と月当たり945円の増加になるとのことです。 5月末までは月当たり2,100円増でしたので、どの機種でもMNPによる月々サポートの増加額は下がっているようです。 追記：6月からのMNPによる機種ごとの月々サポート総額および月額については以下の記事にまとめています。 　・まだまだお得！NTTドコモの6月からのMNP時における月々サポート増額分をまとめて紹介 - S-MAX 記事執筆：memn0ck ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・キャンペーン・イベント情報 | NTTドコモ	0	0	0	0	0	0	1	0	0
smax-6616107.txt	ゼロから始めるスマートフォン 東芝は、5月14日（月）に発表した新型タブレット「REGZA Tablet AT570」および「REGZA Tablet AT500」の販売が開始しています。 どちらもAndroid 4.0（開発コード名：IceCream Sandwich；ICS）やNVIDIA製クアッドコアプロセッサ「Tegra3」を搭載したハイスペックモデルで、独自の映像処理技術「レゾリューションプラス」や、聴き取りやすい音を出力する「聴きとりやすさコントロール」、東芝製AV機器との連携機能などを備えています。 REGZA Tablet AT570は、7.7インチWXGA（1280×800）の有機ELディスプレイを搭載したコンパクトモデルです。有機ELディスプレイの採用により、高い色再現性と高コントラストを実現しており、深みのある美しい映像を楽しむことが出来ます。端末サイズは204.5×135.2×7.9mm、重さは332gと、軽量・コンパクトで、携帯性も十分。カメラは背面500万画素/前面200万画素のCMOSのセンサーを搭載しています。 同モデルには内蔵ストレージが32GBの「AT570/36F（型番：PA57036FNAS）」と、64GBの「AT570/46F（型番：PA57046FNAS）」の2製品がラインアップされています。価格はAmazon.co.jpで36Fが49,800円、46Fが57,800円です。 もう1機種のREGZA Tablet AT500は、シリーズ中もっともスタンダードなモデルで、10.1インチWXGA（1280×800）液晶ディスプレイを搭載しています。大画面で迫力のある映像を楽しむことができます。同じく背面500万画素/前面200万画素のカメラを搭載しています。 こちらも内蔵ストレージの異なる2製品がラインアップされています。32GBの「AT500/36F（型番：PA50036FNAS）」と、64GBの「AT500/46F（型番：PA50046FNAS）」です。価格はAmazon.co.jpで36Fが48,800円、46Fが57,800円です。 記事執筆：ゼロから始めるスマートフォン ■ゼロから始めるスマートフォン ■新型REGZA Tablet「AT570」と「AT500」が発売！Android4.0やクアッドコアCPUを搭載した7.7型と10.1型モデル | ゼロから始めるスマートフォン ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter	0	0	0	0	0	0	1	0	0
smax-6616469.txt	実はウィルコムでは初めてとなるシャープの折りたたみ型PHS 既報通り、ウィルコムとソフトバンクモバイルは29日、2012年夏以降に発売する予定の新モデル「ソフトバンクモバイル・ウィルコム新商品発表会 2012 Summer」を開催し、シャープのウィルコム端末では初となる折りたたみ型PHSの「PANTONE PHS WX01SH」が発表されました。発売は2012年8月予定。 本機は過去にソフトバンクモバイルから発売された「PANTONE 001SH」から外形の金型やソフトウェアを流用することで、開発コストを押さえて開発された「手軽に誰とでも定額を楽しむことができる」ことをコンセプトとしたローエンド＆ローコストに該当するモデルとなります。 発表会場にて実機の展示がありましたので、他社製のウィルコムPHS電話機との相違点などを交えながら紹介します。 ■外観は完全にソフトバンクモバイルの001SH 前述の通り外装部の金型をソフトバンクモバイルPANTONE 001SHから流用しており、見た目にはまったく同じ端末に見えます。 開いたところにウィルコムのロゴや型番、カメラ部の「2.0MEGA PIXELS 」の表記以外は基本的にまったく同じです。ただし、内部のチップセットが一部異なる関係上重量はわずかに軽くなっています。 本体カラーも001SH（全10色）から全7色に変更となっています。 本体カラーはホワイト・ブルー・ピンク・ゴールド・ビビッドピンク・イエロー・ブラックの全7色 サイズは外形が102mm×50mm×17.4mm（折りたたみ時の高さ・幅・厚さ）、重量は約93gで、Webブラウザはフルブラウザ対応のNetFrontを採用。 ライトメール・Eメール・赤外線通信・JAVAアプリ・Flash Liteなどウィルコムのローエンド帯端末ながら必要最低限の機能は実装されています。 また、ウィルコムウィジェット・USB接続によるPHSモデム機能は非搭載となっています。 その他にもベースとなった001SHに搭載されていたワンセグ・Bluetoothも非搭載となっており、カメラユニットも320万画素のカメラから200万画素へと変更されています。 表面と裏面（折りたたみ時） 表面には約0.7インチのサブディスプレイがあり、時計や着信・メールの通知などが表示できます。 裏面には約200万画素CMOSのカメラユニットと外部スピーカー、左側面側につながっているストラップホールがあります。裏面のバッテリーカバーを外して、バッテリーをどかすとmicroSDカードスロット（microSDHC32GBまで対応）があります。 端末を開いたところ。 カメラ部付近のアップ 右側面（上）と左側面（下） 右側面にはカメラのシャッターボタンと赤外線通信ユニットが、左側面には裏側とつながっているストラップホールがあります。 天面と底面（折りたたみ時） 底面側には充電用の外部接続用の端子があります。この充電用の接続端子も001SHの金型流用のため、ソフトバンクモバイル3GやNTTドコモのFOMA音声端末で見られるタイプの接続端子になっており、ウィルコムのPHSではおなじみのmicroUSBまたはminiUSB端子による接続での充電ではなくなっています。 外部端子 メニュー画面 メインディスプレイは約2.9インチのWQVGA（400×240ドット）となっています。 ■WX01SHのとても特殊な設計 この端末は前述の通り外形の金型の他にもカメラ撮影のインターフェースやファイルフォルダのデザインなどを001SHから「移植」して（001のソフトウェアをトロンに移植しているということ）できあがっています。そのため、ところどころで001SHとそっくりな部分を見かけることになります。 カメラ起動中の画面 データフォルダの画面 これまでシャープのケータイを使ってきた人には馴染みやすいかもしれませんね。 記事執筆：河童丸 ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・PANTONE PHS WX01SH紹介ページ	0	0	0	0	0	0	1	0	0
smax-6617146.txt	ソフトバンクのiPhoneでも利用可能に！ ソフトバンクモバイルは1日、iPhoneシリーズ向けに電話かけた相手に聞こえる呼出音を自由に設定できるサービス「待ちうた」を提供開始したことをお知らせしています。 待ちうたは、発信元の呼出音を任意の楽曲等のコンテンツに置き換えられるサービスです。利用料は月額105円で、基本オプションパックに加入している場合は無料。ただし、楽曲によっては月額数十円〜の楽曲使用料がかかります。 iPhoneでの待ちうた対応は、すでにauではじまっており、今回、ソフトバンクのiPhoneでも利用可能となりました。ソフトバンクではケータイのほか、すでにAndroid搭載スマートフォンでも対応済みでした。 また、iPhoneが対応したことに伴って、2012年6月1日（金）〜6月30日（金）までの間に楽曲の情報量が初月無料になる「初月楽曲無料キャンペーン」も実施されています。キャンペーン対象楽曲一覧は「待ちうたR 初月楽曲無料キャンペーン：キャンペーン情報 | ソフトバンクモバイル」に掲載されていますので、ご参照ください。 記事執筆：memn0ck ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・KDDI、au向けスマートフォン「iPhone 4S」「Windows Phone IS12T」にて「待ちうた」の提供開始 - S-MAX ・待ちうたR：サービス | ソフトバンクモバイル	0	0	0	0	0	0	1	0	0
smax-6617241.txt	AQUOS PHONE sv SH-07Dが6月7日に発売予定！ NTTドコモは29日、今夏に発売する予定の「2012年夏モデル」のうち、音楽再生機能をフューチャーした3.4インチサイズのコンパクトなAndroid 4.0（開発コード名：IceCream Sandwich；ICS ）搭載防水スマートフォン「AQUOS PHONE st SH-07D」（シャープ製）を2012年6月7日（木）から発売開始することを発表しています。 AQUOS PHONE st SH-07Dは、すでに本日1日（金）から各ドコモショップなどのドコモ製品取り扱い店において事前予約を開始しており、6月7日から販売開始することを予告していましたが、この度、正式に6月7日に発売開始されることが決定されました。 AQUOS PHONE st SH-07Dはペットネームに“Style”や“Streat Casual”の意味の“st”を付けられ、その名の通りにデザインがスマートフォンとしてはカジュアルでスポーティーなものとなっています。 特長はミュージックプレイヤー機能が売りになっていて、本体側面にミュージックプレイヤーを操作できるPlayボタンを搭載しています。 まだ正確な発売日が決定したわけではありませんが、決定次第、別途お知らせされるとのことです。また、事前予約は、ドコモショップによって受付台数などは異なるため、詳しくは、各店舗に問い合わせして欲しいとのことです。 ■ 主なスペック 機種名 AQUOS st SH-07D 発売時期 2012年6月 サイズ(約mm） 107×54×11.9 重量（約） 108g 連続通話 3G（約　分） 340 GSM（約　分） 390 連続待受 LTE（約　時間） - 3G（約　時間） 460 GSM（約　時間） 330 ディスプレイ サイズ（インチ） 3.4 種類 Newモバイル ASV液晶 解像度 FWVGA 発色数（色） 26万 アウトカメラ 8.0M インカメラ - チップセット MSM8255 CPU クロック数 1.0GHz コア数 Single RAM 1GB ROM 4GB 外部メモリー microSDHC バッテリー （容量 mAh） 1520 急速充電 - OS Android 4.0 指紋センサー - 防水 IPX5、7 防塵 IP5X おサイフケータイ ◯ ワンセグ ◯ GSM ◯ LTE（Xi） - 赤外線 ◯ GPS ◯ DLNA ◯ MHL ◯ おくだけ充電 ◯ Bluetooth 3.0 テザリング （最大同時接続数） ◯（5台） NOTTV （連続視聴時間約 分） - SIMカード microSIM 本体色 LIME RED BLACK 記事執筆：memn0ck ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・報道発表資料 : 「ｄｏｃｏｍｏ ｗｉｔｈ ｓｅｒｉｅｓ ＡＱＵＯＳ　ＰＨＯＮＥ ｓｔ ＳＨ−０７Ｄ」を発売 | お知らせ | NTTドコモ	0	0	0	0	0	0	1	0	0
smax-6617365.txt	MEDIAS for BIGLOBEが発表！ NECビッグローブは31日、NTTドコモから借り入れた仮想移動体通信事業者（MVNO）による3G回線とデータ通信専用スマートフォンをセットにしたサービス「MEDIAS for BIGLOBE」の提供を2012年6月1日（金）から開始すると発表しています。 MEDIAS for BIGLOBEはAndroid搭載スマートフォン「MEDIAS NEC-102」と、NTTドコモのFOMAエリアで利用可能なモバイル通信サービス「BIGLOBE 3G」（下り最大14Mbps／上り最大5.7Mbps）のデータ通信専用UIMカード（SIMカード）を組み合わせたサービスです。 MEDIAS NEC-102の端末代込で2:00〜20:00の間のみ利用できるデイタイムプランで月額2,960円、24時間利用可能なスタンダードプランで月額3,960円で利用可能な端末と回線がセットになった低価格な利用料金で使えるサービスです。 MEDIAS for BIGLOBEはFOMAデータ通信を使ったインターネット接続によってWebサイトの閲覧やメールの送受信のほか、Android向けアプリも利用可能なサービス。さらに、テザリング機能も無料で利用でき、タブレット、ノートPCなどを最大5台まで同時にインターネットへ接続することが可能とのこと。 費用は初期費用が3,150円、MEDIAS NEC-102の端末価格が特典価格で0円、利用料はサービス開始月は0円で、1ヶ月目〜24ヶ月目がデイタイムプランで月額2,960円（BIGLOBE 3G：2,750円＋ベーシックコース：210円）、スタンダードプランで月額3,960円（BIGLOBE 3G：3,750円＋ベーシックコース：210円）、25ヶ月目以降がデイタイムプランで月額1,980円（BIGLOBE 3G：1,770円＋ベーシックコース210円）、スタンダードプランで月額2,980円（BIGLOBE 3G：2,770円＋ベーシックコース210円）。 なお、上記はアシストパックを申し込んだ場合で、申し込まない場合は、別途、端末代金23,520円（特典価格）がかかり、アシストパック月額加算料980円/月が月額利用料から引かれます。MEDIAS NEC-102単体での販売価格は46,800円。 端末のMEDIAS NEC-102は、NTTドコモの2011年夏モデル「MEDIAS WP N-06C」ベースで、おサイフケータイ（Felica）やワンセグ、赤外線、防水などに対応した薄型モデルです。 申し込みはWebサイトおよび電話にて受け付けるとのこと。 記事執筆：memn0ck ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・「MEDIAS(R) for BIGLOBE」の提供を開始 | プレスルーム | NECビッグローブ株式会社	0	0	0	0	0	0	1	0	0
smax-6617930.txt	「PANTONE 5 107SH 」に寄せる孫社長の想いとは？ 既報の通り、ソフトバンクモバイルおよびウィルコムは29日、2012年夏以降に発売する予定の夏モデル発表会「ソフトバンクモバイル・ウィルコム新商品発表会 2012 Summer」を都内で開催し、PANTONEとのコラボレーションとしては初となるシャープ製のスマートフォン「PANTONE 5 107SH(パントン・ファイヴ・イチゼロナナエスシチ)」（以下、107SH）を7月中旬以降に発売すると発表した。 107SHのレビューはこちらをご覧頂くとして、今回は発表会場で同社社長の孫正義氏がいつもとは違い神妙な面持ちで語り始めた放射線測定機能や同端末への販売意欲を感じることができた端末紹介の様子をレポートする。 まずは107SHの仕様を簡単におさらいしておこう。107SHは、PANTONEシリーズ初のスマートフォン、PANTONEシリーズ初の防水・防塵対応で、世界で初めて放射線測定機能を搭載したAndroid 4.0(開発コード名：IceCream Sandwich；ICS)採用のスマートフォンだ。 主な仕様 メインカメラの画素数は約490万画素、カメラ用のライトは搭載されておらず、CPUはシングルコア、内部ストレージの空き容量もそれほど多くなく、電池パックの容量は1,460mA 、ソフトバンクの高速通信「URTRA SPEED」にも対応していない。スペック上、最新機種としては物足りない部分が目立つ。しかしながら、ハードに使うユーザー以外は必要充分と言ってもよいスペックだろう。 主な特徴 外観の特長は色だけではなく、丸みを帯びたデザインとコンパクトなサイズが手に持ちやすく、片手での操作もしやすい。さらにワンセグ、おサイフケータイ、赤外線、防水・防塵といった従来型のケータイの機能をしっかりサポートしており、初めてスマートフォンを手にするユーザーにも従来型のケータイから乗り換えやすくなっている。 加えて、オリジナルの壁紙やオリジナルウィジェット、同社のイメージキャラクターでもある「白戸家」のお父さんやアヤちゃん(上戸彩)が登場するライブ壁紙もプリインストールされており、老若男女問わず幅広い層をターゲットとしたモデルと言える。 発表会場では上戸彩さんを招いて製品を紹介 発表会場では最後に発表された機種であった。同社の人気シリーズであるPANTONEシリーズ初のスマートフォンであることや8色のカラーバリエーションを用意したことなどが紹介された。また、上戸彩さんを招き、実際にローマでロケが行われたというCMのメイキングシーンを見ながらその時のエピソードを交えるなど楽しい雰囲気で紹介された。 孫社長は、これまでのPANTONEケータイは累計で350万台を販売している事を明かし、「(ソフトバンクのモデルとしては)iPhoneの次に売れているシリーズ」「我々にとって大切」「このPANTONEは必ず売れる！」と力強く紹介した。 このまま発表会は終了するかに見えたが、孫社長は「最後にもう一つ…」と神妙な面持ちで切り出した。 福島原発の様子が映されたスクリーンを背景に孫社長が語った 次の瞬間、ショッキングな映像が大きなスクリーンいっぱいに映しだされた。東京電力福島第一原発の事故を受け、Twitterでも数多くの意見や要望が孫社長宛に寄せらた事を紹介した。その中に「放射能を測定できるケータイを作ってください」と言った要望も多数見受けられたという。 これに対して孫社長は「Twitter上で寄せられる意見に対してできることややりたいことはやりましょう！と言っているが、この機能についてはやりましょう！と言って、もし実現できなかった時にみなさまに大きなショックを与えてしまう。そのため慎重に検討し開発してきた」と心の内を明かした。 普段、恐らく現場では混乱も生じているであろうことは予想できる孫社長のやりましょう！発言だが、この件については、多くの期待を裏切ることはできない、また被災された方々への想い、更には孫社長自信が、発言することの影響力などをしっかり理解した上で、ネット上でやりましょう！と"言いたいけど言えなかった"という気持ちを感じ取ることができた。 放射線センサーの解説をする孫社長 放射線センサーはひとつひとつ校正されている その後、孫社長は搭載する放射線センサーについての解説を行った。スマートフォンに搭載するため小型化や省電力化したセンサーモジュールの開発は非常に難しかったのだという。 幅広い層をターゲットとしたおしゃれでかわいいスマートフォンに放射線測定機能を実装することができた。恐らくこの機能を今後発売される端末に標準搭載することは難しいだろうが、3.11の震災からおよそ1年2ヶ月余りが経過し、震災や事故を経験した日本だからこそ登場した貴重なモデルであることは間違いないだろう。 発売は7月中旬を予定しており、まだ少し先だが店頭で見かけた際は是非一度手に取って触れてみて欲しい機種だ。 記事執筆：2106bpm(つとむびーぴーえむ) ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・プラチナバンドにも対応！世界初の放射線測定機能のほかにも上戸彩のライブ壁紙など魅力いっぱいのスマートフォン「PANTONE 5 107SH」を写真と動画でしっかりチェック【レポート】 - S-MAX - ライブドアブログ ・ソフトバンク、世界初、放射線測定機能搭載！プラチナバンド対応Android 4.0 ICS搭載スマートフォン「PANTONE5 107SH」を発表！ワンセグ・おサイフ・赤外線にも対応 - S-MAX - ライブドアブログ ・ソフトバンクとウィルコム、2012年夏モデル12機種50色を発表！世界初放射線測定機能搭載機種含むAndroidスマートフォン5機種を投入 - S-MAX - ライブドアブログ ・PANTONE 5 SoftBank 107SH（シャープ製）の概要(ソフトバンクモバイル) ・2012年夏商戦向け新商品について(ソフトバンクモバイル) ・ソフトバンクモバイル株式会社向け 2012年夏商戦 5機種を製品化(シャープ) ・ソフトバンクモバイル ・SH DASH(シャープ) ・シャープ	0	0	0	0	0	0	1	0	0
